city_enc,district_enc,property_type_enc,area_m2,bedrooms,bathrooms,city_price_median,city_ppm2_median,city_area_median,district_ppm2_median,city_count,ratio_surface_chambres,price_per_m2_city,price_mad,city,district,area_m2,bedrooms,bathrooms,price_mad,latitude,longitude,url
154,15,0,95.0,2.0,2.0,1450000.0,17757.009345794395,83.0,25000.0,1997,47.5,17469.87951807229,2450000.0,marrakech,agdal,95.0,2.0,2.0,2450000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8246203/appartement-%C3%A0-vendre
154,183,0,110.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,110.0,17469.87951807229,1550000.0,marrakech,guéliz,110.0,1.0,1.0,1550000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8292258/appartement-%C3%A0-gueliz
154,372,0,38.0,1.0,1.0,1450000.0,17757.009345794395,83.0,15753.424657534246,1997,38.0,17469.87951807229,590000.0,marrakech,route casablanca,38.0,1.0,1.0,590000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8231190/studios-neufs-modernes-%C3%A0-vendre-id%C3%A9al-pour-invest-locatif
154,400,0,65.0,2.0,2.0,1450000.0,17757.009345794395,83.0,17216.494845360827,1997,32.5,17469.87951807229,900000.0,marrakech,samlalia,65.0,2.0,2.0,900000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8269380/projet-neuf-au-centre-de-marrakech
154,245,0,50.0,1.0,1.0,1450000.0,17757.009345794395,83.0,24000.0,1997,50.0,17469.87951807229,1200000.0,marrakech,hivernage,50.0,1.0,1.0,1200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8315784/superbe-appartement-%C3%A0-vendre-%C3%A0-hivernage-1-pi%C3%A8ce-ascenseur-et-terrasse
154,183,0,134.0,3.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,44.666666666666664,17469.87951807229,1539000.0,marrakech,guéliz,134.0,3.0,1.0,1539000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322594/appartement-vide-%C3%A0-vendre-%C3%A0-victor-hugo-gu%C3%A9liz-marrakech-%E2%80%93-94-m%C2%B2-%E2%80%93-terrasse-de-40-m%C2%B2
154,183,0,75.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,37.5,17469.87951807229,730000.0,marrakech,guéliz,75.0,2.0,2.0,730000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322575/appartement-a-vendre-allal-lfassi
154,297,0,120.0,3.0,1.0,1450000.0,17757.009345794395,83.0,12143.51851851852,1997,40.0,17469.87951807229,850000.0,marrakech,masmoudi,120.0,3.0,1.0,850000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322510/appartements-a-vendre-4eme-%C3%A9tage-avec-ascenseur-cinko-marrakech
154,400,0,80.0,2.0,2.0,1450000.0,17757.009345794395,83.0,17216.494845360827,1997,40.0,17469.87951807229,1300000.0,marrakech,samlalia,80.0,2.0,2.0,1300000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8011328/app-neuf-avec-piscine
154,382,0,98.0,2.0,1.0,1450000.0,17757.009345794395,83.0,18527.107812822098,1997,49.0,17469.87951807229,1800000.0,marrakech,route de l'ourika,98.0,2.0,1.0,1800000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322430/appartement-%C3%A0-vendre-%C3%A0-route-de-l-ourika-2-pi%C3%A8ces-meubl%C3%A9
154,277,0,63.0,1.0,2.0,1450000.0,17757.009345794395,83.0,7999.999999999999,1997,63.0,17469.87951807229,420000.0,marrakech,les portes de marrakech,63.0,1.0,2.0,420000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8261441/appartement-%C3%A0-vendre-63-m%C2%B2-2-chambres-les-portes-de-marrakech-1-marrakech
154,386,0,68.0,2.0,1.0,1450000.0,17757.009345794395,83.0,13793.103448275862,1997,34.0,17469.87951807229,920000.0,marrakech,route de safi,68.0,2.0,1.0,920000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8317329/appartement-a-vendre-au-cartier-izdihar
154,183,0,95.0,3.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,31.666666666666668,17469.87951807229,1000000.0,marrakech,guéliz,95.0,3.0,2.0,1000000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322345/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-surface-de-95-m%C2%B2-prestation-de-conciergerie-belle-piscine
154,289,0,131.0,2.0,2.0,1450000.0,17757.009345794395,83.0,17999.999999999996,1997,65.5,17469.87951807229,650000.0,marrakech,majorelle,131.0,2.0,2.0,650000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322245/marrakech-i-majorelle
154,289,0,137.0,2.0,1.0,1450000.0,17757.009345794395,83.0,17999.999999999996,1997,68.5,17469.87951807229,1700000.0,marrakech,majorelle,137.0,2.0,1.0,1700000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8316595/bel-appartement-vide-%C3%A0-vendre-%C3%A0-majorelle
154,114,0,108.0,3.0,2.0,1450000.0,17757.009345794395,83.0,26111.11111111111,1997,36.0,17469.87951807229,2900000.0,marrakech,boulevard med 6,108.0,3.0,2.0,2900000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8259479/magnifique-appart-prestigia
154,183,0,54.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,54.0,17469.87951807229,1300000.0,marrakech,guéliz,54.0,1.0,1.0,1300000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8309691/a-vendre-studio-54m2-quartier-victor-hugo
154,183,0,63.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,63.0,17469.87951807229,1600000.0,marrakech,guéliz,63.0,1.0,1.0,1600000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322144/studio-de-luxe-avec-terrasse-cot%C3%A9-zara-gueliz
154,227,0,75.0,2.0,1.0,1450000.0,17757.009345794395,83.0,10810.810810810812,1997,37.5,17469.87951807229,1150000.0,marrakech,hay mabrouka,75.0,2.0,1.0,1150000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8284437/appartement-2-chambres-jnan-awrade-75m2
154,400,0,57.0,1.0,1.0,1450000.0,17757.009345794395,83.0,17216.494845360827,1997,57.0,17469.87951807229,1000000.0,marrakech,samlalia,57.0,1.0,1.0,1000000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8250775/studio-%C3%A0-vendre-%C3%A0-semlalia
154,372,0,98.0,2.0,2.0,1450000.0,17757.009345794395,83.0,15753.424657534246,1997,49.0,17469.87951807229,1672640.0,marrakech,route casablanca,98.0,2.0,2.0,1672640.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8322006/appartement-titr%C3%A9-marrakech-98m%C2%B2-piscine
154,183,0,110.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,55.0,17469.87951807229,2450000.0,marrakech,guéliz,110.0,2.0,2.0,2450000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321799/bel-appartement-meubl%C3%A9-en-vente-%C3%A0-gu%C3%A9liz
154,183,0,122.0,2.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,61.0,17469.87951807229,1850000.0,marrakech,guéliz,122.0,2.0,1.0,1850000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321679/bel-appart-3-ch-terrasses-et-2-parkings
154,183,0,65.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,65.0,17469.87951807229,1100000.0,marrakech,guéliz,65.0,1.0,1.0,1100000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321705/bel-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-1-chambre
154,372,0,56.0,1.0,2.0,1450000.0,17757.009345794395,83.0,15753.424657534246,1997,56.0,17469.87951807229,1200000.0,marrakech,route casablanca,56.0,1.0,2.0,1200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321640/a-vendre-appartement-a-5mn-du-centre-de-gu%C3%A9liz
154,183,0,48.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,48.0,17469.87951807229,1250000.0,marrakech,guéliz,48.0,1.0,1.0,1250000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321570/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-1-chambre-bien-meubl%C3%A9
154,77,0,63.0,1.0,1.0,1450000.0,17757.009345794395,83.0,7746.478873239435,1997,63.0,17469.87951807229,350000.0,marrakech,azzouzia,63.0,1.0,1.0,350000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8144409/azouzia-appartement-%C3%A0-vendre
154,183,0,100.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,50.0,17469.87951807229,1750000.0,marrakech,guéliz,100.0,2.0,2.0,1750000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321491/appartement-%C3%A0-vendre-en-centre-de-gu%C3%A9liz-ve26107
154,126,0,135.0,3.0,2.0,1450000.0,17757.009345794395,83.0,19222.7465785748,1997,45.0,17469.87951807229,2100000.0,marrakech,camp al ghoul,135.0,3.0,2.0,2100000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8289144/vente-d-un-beau-duplexe-%C3%A0-camp-al-ghoul-derri%C3%A8re-victor-hugo
154,371,0,80.0,2.0,1.0,1450000.0,17757.009345794395,83.0,23369.25287356322,1997,40.0,17469.87951807229,2300000.0,marrakech,route amizmiz,80.0,2.0,1.0,2300000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8313126/appartement-%C3%A0-l-achat-%C3%A0-route-amizmiz-surface-totale-80-m%C2%B2
154,114,0,76.0,2.0,2.0,1450000.0,17757.009345794395,83.0,26111.11111111111,1997,38.0,17469.87951807229,2400000.0,marrakech,boulevard med 6,76.0,2.0,2.0,2400000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/7944863/luxe-app-%C3%A0-vendre
154,183,0,36.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,36.0,17469.87951807229,888000.0,marrakech,guéliz,36.0,1.0,1.0,888000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321387/projet-appartements-prestige-gueliz
154,380,0,60.0,1.0,1.0,1450000.0,17757.009345794395,83.0,14545.454545454548,1997,60.0,17469.87951807229,1200000.0,marrakech,route de fez,60.0,1.0,1.0,1200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8248186/%C3%A0-vendre-appartement-1-chambre-route-de-fes
154,245,0,47.0,1.0,1.0,1450000.0,17757.009345794395,83.0,24000.0,1997,47.0,17469.87951807229,1200000.0,marrakech,hivernage,47.0,1.0,1.0,1200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321296/apparemment-avec-piscine-%C3%A0-l-hivernage-
154,245,0,50.0,1.0,1.0,1450000.0,17757.009345794395,83.0,24000.0,1997,50.0,17469.87951807229,1400000.0,marrakech,hivernage,50.0,1.0,1.0,1400000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321252/appart-%C3%A9l%C3%A9gant-hivernage-vendu-meubl%C3%A9
154,388,0,85.0,2.0,2.0,1450000.0,17757.009345794395,83.0,27219.887955182072,1997,42.5,17469.87951807229,2300000.0,marrakech,route de tahanaout,85.0,2.0,2.0,2300000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321253/bel-appartement-%C3%A0-noria-en-vente
154,168,0,130.0,3.0,2.0,1450000.0,17757.009345794395,83.0,16666.666666666664,1997,43.333333333333336,17469.87951807229,1700000.0,marrakech,ennakhil (palmeraie),130.0,3.0,2.0,1700000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321196/duplex-en-r%C3%A9sidence-%C3%A0-la-palmeraie
154,386,0,52.0,2.0,1.0,1450000.0,17757.009345794395,83.0,13793.103448275862,1997,26.0,17469.87951807229,540000.0,marrakech,route de safi,52.0,2.0,1.0,540000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8262061/appartement-%C3%A0-vendre-%C3%A0-route-de-safi-surface-totale-52-m%C2%B2-bien-meubl%C3%A9
154,386,0,69.0,2.0,1.0,1450000.0,17757.009345794395,83.0,13793.103448275862,1997,34.5,17469.87951807229,900000.0,marrakech,route de safi,69.0,2.0,1.0,900000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8316263/appartement-%C3%A0-l-achat-%C3%A0-route-de-safi-2-belles-chambres-meubl%C3%A9
154,289,0,90.0,2.0,1.0,1450000.0,17757.009345794395,83.0,17999.999999999996,1997,45.0,17469.87951807229,1690000.0,marrakech,majorelle,90.0,2.0,1.0,1690000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8165141/bel-appartement-pour-investissement-locatif
154,15,0,84.0,2.0,2.0,1450000.0,17757.009345794395,83.0,25000.0,1997,42.0,17469.87951807229,2350000.0,marrakech,agdal,84.0,2.0,2.0,2350000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321057/vente-appartement-2-chambres-noria-golf
154,126,0,60.0,2.0,1.0,1450000.0,17757.009345794395,83.0,19222.7465785748,1997,30.0,17469.87951807229,1600000.0,marrakech,camp al ghoul,60.0,2.0,1.0,1600000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8321019/vente-%E2%80%93-appartement-neuf-2-chambres-%E2%80%93-victor-hugo
154,386,0,55.0,1.0,2.0,1450000.0,17757.009345794395,83.0,13793.103448275862,1997,55.0,17469.87951807229,550000.0,marrakech,route de safi,55.0,1.0,2.0,550000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8260951/appartement-%C3%A0-vendre-55-m%C2%B2-2-chambres-route-de-safi-marrakech
154,183,0,39.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,39.0,17469.87951807229,763000.0,marrakech,guéliz,39.0,1.0,1.0,763000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320895/projet-appartements-gueliz
154,183,0,56.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,56.0,17469.87951807229,180000.0,marrakech,guéliz,56.0,1.0,1.0,180000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8150701/appartement-1-chambre-56-m2-coeur-de-gueliz
154,372,0,41.0,1.0,1.0,1450000.0,17757.009345794395,83.0,15753.424657534246,1997,41.0,17469.87951807229,902000.0,marrakech,route casablanca,41.0,1.0,1.0,902000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8164786/appartement-%C3%A0-l-achat-%C3%A0-route-casablanca-1-belle-chambre-ascenseur-et-terrasse
154,382,0,239.0,3.0,2.0,1450000.0,17757.009345794395,83.0,18527.107812822098,1997,79.66666666666667,17469.87951807229,3950000.0,marrakech,route de l'ourika,239.0,3.0,2.0,3950000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8242169/duplex-3-ch-route-ourika-a-proximit%C3%A9-d-almazar
154,183,0,90.0,2.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,45.0,17469.87951807229,1800000.0,marrakech,guéliz,90.0,2.0,1.0,1800000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320827/gu%C3%A9liz-appartement-rentable-rien-%C3%A0-acheter
154,219,0,91.0,2.0,2.0,1450000.0,17757.009345794395,83.0,12143.51851851852,1997,45.5,17469.87951807229,1500000.0,marrakech,hay firdaouss,91.0,2.0,2.0,1500000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/7844462/appartement-%C3%A0-vendre-au-palmeraie-marrakech
154,183,0,48.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,48.0,17469.87951807229,1200000.0,marrakech,guéliz,48.0,1.0,1.0,1200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8307145/superbe-appartement-%C3%A0-vendre
154,183,0,100.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,50.0,17469.87951807229,180000.0,marrakech,guéliz,100.0,2.0,2.0,180000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8151296/appartement-%C3%A0-vendre-gueliz
154,183,0,240.0,1.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,240.0,17469.87951807229,350000.0,marrakech,guéliz,240.0,1.0,2.0,350000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8150475/penthouse-en-duplex-avec-ascenseur-priv%C3%A9
154,183,0,85.0,1.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,85.0,17469.87951807229,200000.0,marrakech,guéliz,85.0,1.0,2.0,200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8151294/appartement-%C3%A0-vendre-gueliz
154,183,0,42.0,1.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,42.0,17469.87951807229,125000.0,marrakech,guéliz,42.0,1.0,2.0,125000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8131507/studio-%C3%A0-vendre-au-c%C5%93ur-de-gu%C3%A9liz
154,183,0,160.0,1.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,160.0,17469.87951807229,160000.0,marrakech,guéliz,160.0,1.0,2.0,160000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8151295/appartement-%C3%A0-vendre-gueliz
154,183,0,170.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,85.0,17469.87951807229,280000.0,marrakech,guéliz,170.0,2.0,2.0,280000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8080238/appartement-spacieux-%C3%A0-vendre
154,183,0,85.0,1.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,85.0,17469.87951807229,192000.0,marrakech,guéliz,85.0,1.0,2.0,192000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/7819059/tr%C3%A8s-bel-appartement-contemporain-lumineux
154,183,0,87.0,1.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,87.0,17469.87951807229,160000.0,marrakech,guéliz,87.0,1.0,2.0,160000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/7834285/superbe-appartement
154,183,0,87.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,43.5,17469.87951807229,1450000.0,marrakech,guéliz,87.0,2.0,2.0,1450000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8290408/bel-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-2-pi%C3%A8ces-confortables-meubl%C3%A9
154,183,0,135.0,3.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,45.0,17469.87951807229,2500000.0,marrakech,guéliz,135.0,3.0,2.0,2500000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8317843/bel-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-surface-totale-135-m%C2%B2
154,183,0,76.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,38.0,17469.87951807229,1390000.0,marrakech,guéliz,76.0,2.0,2.0,1390000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320617/appartement-%C3%A0-vendre-%C3%A0-gueliz-c%C3%B4t%C3%A9-h%C3%B4pital-militaire-surface-de-76-m%C2%B2
154,183,0,124.0,3.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,41.333333333333336,17469.87951807229,2200000.0,marrakech,guéliz,124.0,3.0,2.0,2200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320616/appartement-%C3%A0-l-achat-%C3%A0-menara-garden-superficie-124-m%C2%B2
154,183,0,130.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,65.0,17469.87951807229,1750000.0,marrakech,guéliz,130.0,2.0,2.0,1750000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8286185/appartement-%C3%A0-vendre-plein-centre-de-gu%C3%A9liz
154,242,0,110.0,2.0,2.0,1450000.0,17757.009345794395,83.0,12854.030501089324,1997,55.0,17469.87951807229,1050000.0,marrakech,hay targa,110.0,2.0,2.0,1050000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320454/%C3%A0-vendre-%E2%80%93-duplex-neuf-de-112-m%C2%B2-%C3%A0-targa
154,252,0,83.0,2.0,2.0,1450000.0,17757.009345794395,83.0,10936.392629340893,1997,41.5,17469.87951807229,850000.0,marrakech,izdihar,83.0,2.0,2.0,850000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8310595/appartement-%C3%A0-vendre-83-m%C2%B2-2-chambres-izdihar-marrakech
154,183,0,67.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,67.0,17469.87951807229,1670000.0,marrakech,guéliz,67.0,1.0,1.0,1670000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320439/%C3%A0-vendre-appartement-meubl%C3%A9-%C3%A0-gu%C3%A9liz
154,384,0,133.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19642.857142857138,1997,66.5,17469.87951807229,350000.0,marrakech,route de ouarzazate,133.0,2.0,2.0,350000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8302242/superbe-appartement-2-chambres-avec-vue-atlas
154,168,0,144.0,2.0,2.0,1450000.0,17757.009345794395,83.0,16666.666666666664,1997,72.0,17469.87951807229,218000.0,marrakech,ennakhil (palmeraie),144.0,2.0,2.0,218000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8297011/appartement-2-chambres-rez-de-jardin-palmeraie
154,372,0,44.0,1.0,1.0,1450000.0,17757.009345794395,83.0,15753.424657534246,1997,44.0,17469.87951807229,704000.0,marrakech,route casablanca,44.0,1.0,1.0,704000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8316692/programme-d%E2%80%99appartements-route-de-casablanca-marrakech
154,299,0,40.0,1.0,1.0,1450000.0,17757.009345794395,83.0,8505.494505494506,1997,40.0,17469.87951807229,700000.0,marrakech,massira 1,40.0,1.0,1.0,700000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8200664/vend-appartement-%C3%A0-massira-1-1-belle-chambre-piscine-et-air-conditionn%C3%A9
154,183,0,25.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,25.0,17469.87951807229,542000.0,marrakech,guéliz,25.0,1.0,1.0,542000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8316587/id%C3%A9al-investissement-studio-plein-centre-marrakech
154,386,0,112.0,3.0,2.0,1450000.0,17757.009345794395,83.0,13793.103448275862,1997,37.333333333333336,17469.87951807229,1750000.0,marrakech,route de safi,112.0,3.0,2.0,1750000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8123704/appartement-en-vente-%C3%A0-route-de-safi-4-pi%C3%A8ces-fen%C3%AAtres-double-vitrage-et-chauffage-central
154,183,0,108.0,2.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,54.0,17469.87951807229,1700000.0,marrakech,guéliz,108.0,2.0,2.0,1700000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8234712/bel-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-2-chambres-agr%C3%A9ables-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation
154,372,0,53.0,1.0,2.0,1450000.0,17757.009345794395,83.0,15753.424657534246,1997,53.0,17469.87951807229,950000.0,marrakech,route casablanca,53.0,1.0,2.0,950000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8293412/vente-d-un-bel-appartement-%C3%A0-route-casablanca-2-pi%C3%A8ces-meubl%C3%A9
154,183,0,112.0,2.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,56.0,17469.87951807229,1850000.0,marrakech,guéliz,112.0,2.0,1.0,1850000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8306891/superbe-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-surface-totale-112-m%C2%B2
154,183,0,80.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,80.0,17469.87951807229,1700000.0,marrakech,guéliz,80.0,1.0,1.0,1700000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8287592/appartement-en-vente-%C3%A0-gu%C3%A9liz-1-belle-chambre
154,15,0,100.0,2.0,2.0,1450000.0,17757.009345794395,83.0,25000.0,1997,50.0,17469.87951807229,2000000.0,marrakech,agdal,100.0,2.0,2.0,2000000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8279558/appartement-%C3%A0-vendre-%C3%A0-coralia-3-pi%C3%A8ces
154,183,0,166.0,2.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,83.0,17469.87951807229,1650000.0,marrakech,guéliz,166.0,2.0,1.0,1650000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8232282/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz-2-chambres-avec-grande-terrasse
154,183,0,85.0,2.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,42.5,17469.87951807229,1200000.0,marrakech,guéliz,85.0,2.0,1.0,1200000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8264027/appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-3-pi%C3%A8ces
154,289,0,90.0,2.0,2.0,1450000.0,17757.009345794395,83.0,17999.999999999996,1997,45.0,17469.87951807229,1450000.0,marrakech,majorelle,90.0,2.0,2.0,1450000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8271299/vente-d-un-bel-appartement-%C3%A0-majorelle-3-pi%C3%A8ces-confortables
154,183,0,110.0,3.0,2.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,36.666666666666664,17469.87951807229,1600000.0,marrakech,guéliz,110.0,3.0,2.0,1600000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320312/appartement-en-vente-%C3%A0-gu%C3%A9liz-superficie-110-m%C2%B2
154,386,0,73.0,2.0,1.0,1450000.0,17757.009345794395,83.0,13793.103448275862,1997,36.5,17469.87951807229,1300000.0,marrakech,route de safi,73.0,2.0,1.0,1300000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8248023/appartement-%C3%A0-vendre
154,183,0,41.0,1.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,41.0,17469.87951807229,1069000.0,marrakech,guéliz,41.0,1.0,1.0,1069000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8215147/nouveau-projet-r%C3%A9sidentiel-haut-standing-gueliz
154,51,0,82.0,3.0,2.0,1450000.0,17757.009345794395,83.0,19827.586206896554,1997,27.333333333333332,17469.87951807229,950000.0,marrakech,amelkis,82.0,3.0,2.0,950000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8320240/l-essor-marrakech
154,400,0,97.0,2.0,2.0,1450000.0,17757.009345794395,83.0,17216.494845360827,1997,48.5,17469.87951807229,1670000.0,marrakech,samlalia,97.0,2.0,2.0,1670000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8311155/appartement-%C3%A0-vendre-%C3%A0-samlalia-superficie-97-m%C2%B2-bien-meubl%C3%A9
154,183,0,24.0,2.0,1.0,1450000.0,17757.009345794395,83.0,19444.444444444445,1997,12.0,17469.87951807229,713000.0,marrakech,guéliz,24.0,2.0,1.0,713000.0,31.6295,-7.9811,https://www.mubawab.ma/fr/a/8162170/appartements-%C3%A0-vendre-sur-gu%C3%A9liz-marrakech
